gamma,n_0,A_V_max,M_gas,r_out
1.2584269662921348,104.3154471125328,0.009064924640283339,100272.32770818436,431.99722735949985
1.2808988764044944,104.3154471125328,0.008451865836754318,52015.24241958159,323.53386693934476
1.303370786516854,104.3154471125328,0.007908235716157298,27509.556928480022,243.1802826819813
1.3258426966292134,104.3154471125328,0.0074231891019924355,14825.503202432397,183.41444837738987
1.348314606741573,104.3154471125328,0.006982787959283505,7900.817679107504,136.33472895367314
1.3707865168539326,104.3154471125328,0.006594774984494277,4541.778974285862,105.28214656603488
1.393258426966292,104.3154471125328,0.006242188162088286,2645.967123881696,81.38046208517767
1.4157303370786516,104.3154471125328,0.00592135453093952,1573.6466279002252,63.258096756479546
1.4382022471910112,104.3154471125328,0.0056321095176670435,979.7292886407686,50.26132127910682
1.4606741573033708,104.3154471125328,0.005367328269432115,624.0485223418309,40.25526012488035
1.4831460674157304,104.3154471125328,0.005119921842345927,395.8303489033219,31.938096117989428
1.5056179775280898,104.3154471125328,0.004898297542543495,267.9025262594231,26.27692229702649
1.5280898876404494,104.3154471125328,0.004695368800425026,187.30135621316094,21.967639920185384
1.550561797752809,104.3154471125328,0.004507636892636016,133.71047684484572,18.526453556277133
1.5730337078651684,104.3154471125328,0.004332293292356661,96.61750377130885,15.672341381844905
1.595505617977528,104.3154471125328,0.004171393985249517,72.13216229559178,13.496282822506835
1.6179775280898876,104.3154471125328,0.004019126703786491,54.00326371199868,11.589479394708697
1.6404494382022472,104.3154471125328,0.0038784608076449364,41.52626726533876,10.098372869946049
1.6629213483146068,104.3154471125328,0.003747354456011064,32.53315230189161,8.881449196687052
1.6853932584269662,104.3154471125328,0.003626543341868565,26.178545612777764,7.936389875879629
1.7078651685393258,104.3154471125328,0.0035084861764002654,20.761352250717675,6.9869238924395685
1.7303370786516854,104.3154471125328,0.003403839453387278,17.322752247431964,6.371538575160165
1.7528089887640448,104.3154471125328,0.0033015301620569508,14.291405089801195,5.740608847244001
1.7752808988764044,104.3154471125328,0.0032045735223559264,11.892691607728748,5.189678435087966
1.797752808988764,104.3154471125328,0.0031161678668293136,10.179627535523846,4.78400914670749
1.8202247191011236,104.3154471125328,0.0030309508007730027,8.711014145595872,4.396693600852285
1.8426966292134832,104.3154471125328,0.002950334475926031,7.522282581603269,4.059800010937463
1.8651685393258426,104.3154471125328,0.0028731643648963684,6.52238577585367,3.7514919250413485
1.8876404494382022,104.3154471125328,0.0028007820575247887,5.725711497366667,3.494244627821981
1.9101123595505618,104.3154471125328,0.002731189295100984,5.039904101954429,3.254363031348252
1.9325842696629212,104.3154471125328,0.0026644116190675145,4.453172110962509,3.0338614051913293
1.9550561797752808,104.3154471125328,0.0026027255042766415,3.99871129733992,2.8626940283430202
1.9775280898876404,104.3154471125328,0.002540368203708624,3.546533876922029,2.665765362531532
2.0,104.3154471125328,0.002484325659975045,3.219390114488812,2.530033249410839
0.0,115.9364995043968,1.5083413637008207,14817351.057872659,107.27814463407313
0.02247191011235955,115.9364995043968,1.5345515710973319,17253803.841240663,115.50078298456322
0.0449438202247191,115.9364995043968,1.5606840574543095,20062295.35036533,124.30210470985217
0.06741573033707865,115.9364995043968,1.586732442162736,23293629.36095764,133.71518086832685
0.0898876404494382,115.9364995043968,1.6126906054215229,27004357.895428553,143.77404054354417
0.11235955056179775,115.9364995043968,1.638552438624125,31257188.537109792,154.51355042007847
0.1348314606741573,115.9364995043968,1.6643120444460142,36121394.25864029,165.96930643176245
0.15730337078651685,115.9364995043968,1.689963693511324,41673184.74036935,178.1774809391306
0.1797752808988764,115.9364995043968,1.7155018286343475,47996035.958938874,191.17464516995892
0.20224719101123595,115.9364995043968,1.7409210292899064,55180956.25260865,204.99755835905842
0.2247191011235955,115.9364995043968,1.766216162556221,63326682.80179548,219.68293071783535
0.24719101123595505,115.9364995043968,1.7913821814183788,72539752.13532801,235.26713065623716
0.2696629213483146,115.9364995043968,1.8164143220805233,82934464.98047815,251.78586677030975
0.29213483146067415,115.9364995043968,1.8413080118687066,94632673.52643639,269.273810125985
0.3146067415730337,115.9364995043968,1.8333748314269416,106303558.31995854,289.259305772312
0.33707865168539325,115.9364995043968,1.6555631512829811,115585072.17867556,325.5068897475109
0.3595505617977528,115.9364995043968,1.4897889590589202,133021693.12151037,376.0209614956389
0.38202247191011235,115.9364995043968,1.3371720351985414,159254747.7216324,442.58394200492296
0.4044943820224719,115.9364995043968,1.1975143011376996,195721849.95871255,527.7393167598382
0.42696629213483145,115.9364995043968,1.0700174281078803,244307596.06608143,634.5636934994898
0.449438202247191,115.9364995043968,0.9541139867573292,307082928.23689586,766.3823726594165
0.47191011235955055,115.9364995043968,0.8497543503530804,386486835.17471004,926.9004427174331
0.4943820224719101,115.9364995043968,0.7553072953161775,484076428.2654568,1119.9001833816915
0.5168539325842696,115.9364995043968,0.6705110977624431,602127938.2458323,1350.0304479358595
0.5393258426966292,115.9364995043968,0.5946094111412236,743148003.7961757,1623.111423715734
0.5617977528089888,115.9364995043968,0.5264494756656596,908352756.3022299,1945.180006400162
0.5842696629213483,115.9364995043968,0.4657860490074749,1103593998.2331965,2327.1120501494515
0.6067415730337078,115.9364995043968,0.41147926288136516,1330420834.0900483,2778.3142312519635
0.6292134831460674,115.9364995043968,0.3624700547256879,1583468063.7954476,3304.3824431939433
0.651685393258427,115.9364995043968,0.3166801655614687,1809269501.900921,3871.269787267943
0.6741573033707865,115.9364995043968,0.27526007186392126,2001951595.7662077,4480.591816810498
0.696629213483146,115.9364995043968,0.23843983679634564,2156280548.7612033,5132.623378581302
0.7191011235955056,115.9364995043968,0.20604366172371877,2267186232.152321,5825.268915265564
0.7415730337078652,115.9364995043968,0.17648125574102067,2215135261.565362,6410.932503335101
0.7640449438202247,115.9364995043968,0.14746398840995714,1747582411.214469,6424.138094545551
0.7865168539325842,115.9364995043968,0.12378100682208003,1353115202.6644459,6372.467919566895
0.8089887640449438,115.9364995043968,0.1044663001296689,1037301726.9244192,6282.82226711059
0.8314606741573034,115.9364995043968,0.08863086410084661,787377937.5359598,6157.7231759336955
0.8539325842696629,115.9364995043968,0.07559325051662197,592131594.0066103,6001.143539997189
0.8764044943820224,115.9364995043968,0.06475926496710849,436759431.67108756,5788.200953811954
0.898876404494382,115.9364995043968,0.05578509486292248,319409746.3421572,5552.400437704424
0.9213483146067416,115.9364995043968,0.04828266235872448,228991055.180507,5268.115607381032
0.9438202247191011,115.9364995043968,0.04201505464861189,161982967.83123836,4958.036101871794
0.9662921348314606,115.9364995043968,0.03675432141838403,112693302.34476505,4620.269785587097
0.9887640449438202,115.9364995043968,0.03230550578946659,76248322.89851885,4238.251781162842
1.0112359550561798,115.9364995043968,0.02856462114178514,51184942.09964565,3863.758775580691
1.0337078651685392,115.9364995043968,0.025378441113746306,33332562.384234186,3460.19457986345
1.0561797752808988,115.9364995043968,0.022660635104910953,21104659.471260324,3045.7850417139484
1.0786516853932584,115.9364995043968,0.020334963709337118,12985687.084587028,2632.9703363647895
1.101123595505618,115.9364995043968,0.01833973083445159,7785564.790605393,2237.0809077143836
1.1235955056179776,115.9364995043968,0.016612059993714803,4472415.931724852,1850.3298368234466
1.146067415730337,115.9364995043968,0.01513004600389402,2565953.303322075,1522.1203806494157
1.1685393258426966,115.9364995043968,0.01383475332478698,1410803.0615377652,1217.325543298969
1.1910112359550562,115.9364995043968,0.01270193289088056,751924.9608972514,951.5274914671998
1.2134831460674156,115.9364995043968,0.011713369728333561,398103.6809248996,736.3179997623596
1.2359550561797752,115.9364995043968,0.010841113132931863,206140.71282581537,558.9073516425485
1.2584269662921348,115.9364995043968,0.010079793307733356,110069.69014085787,428.6673917850224
1.2808988764044944,115.9364995043968,0.009399313717255098,57530.6742366785,322.4321310189978
1.303370786516854,115.9364995043968,0.00879490350655229,30511.621551460397,242.74754445834648
1.3258426966292134,115.9364995043968,0.008251825638116656,16175.191226661176,181.2994395071012
1.348314606741573,115.9364995043968,0.007766986116965973,8852.798931422152,136.93490588275066
1.3707865168539326,115.9364995043968,0.007334588879308735,5073.096964494448,105.55113578620596
1.393258426966292,115.9364995043968,0.0069408653469571315,2932.9235404562282,81.20452601614677
1.4157303370786516,115.9364995043968,0.00658404021206746,1745.6094302111962,63.15029074651589
1.4382022471910112,115.9364995043968,0.006258978604621475,1066.767680833638,49.581668153290174
1.4606741573033708,115.9364995043968,0.0059670740996634625,689.8477589321346,40.09571040681746
1.4831460674157304,115.9364995043968,0.005696104859843868,448.3888871414554,32.32632110668775
1.5056179775280898,115.9364995043968,0.005448999670933096,302.4863517144417,26.543506478159294
1.5280898876404494,115.9364995043968,0.005220616838805418,208.28961575449765,21.96637980439299
1.550561797752809,115.9364995043968,0.005010336575048775,147.46238534990007,18.419821577007742
1.5730337078651684,115.9364995043968,0.004814922051463923,106.33407950624283,15.55842305072294
1.595505617977528,115.9364995043968,0.004636192646635396,79.49389403409285,13.409724823145904
1.6179775280898876,115.9364995043968,0.004467991604278249,59.902105141125475,11.568096325344843
1.6404494382022472,115.9364995043968,0.004313644431701601,46.5947265992306,10.164679822496634
1.6629213483146068,115.9364995043968,0.004166219765308162,36.183459918631925,8.882369083435023
1.6853932584269662,115.9364995043968,0.004029971330879735,28.823816488994982,7.8771827515278074
1.7078651685393258,115.9364995043968,0.003902261607179624,23.29610533895339,7.035304937657697
1.7303370786516854,115.9364995043968,0.003782115318155089,19.05944697689641,6.319135038740623
1.7528089887640448,115.9364995043968,0.0036706091452734487,15.910130824356571,5.745773609983999
1.7752808988764044,115.9364995043968,0.0035642364121710223,13.3364654815185,5.224822522833601
1.797752808988764,115.9364995043968,0.003462417113154125,11.216342411707688,4.748561472875802
1.8202247191011236,115.9364995043968,0.003368952437447524,9.660630086763279,4.38706935702284
1.8426966292134832,115.9364995043968,0.0032795825244844516,8.353703182655721,4.0554398984899205
1.8651685393258426,115.9364995043968,0.0031936894173670263,7.240561621923988,3.74623652232823
1.8876404494382022,115.9364995043968,0.003113378960714995,6.361549044271869,3.491846106719527
1.9101123595505618,115.9364995043968,0.003032966276173389,5.52139920616534,3.212519515530417
1.9325842696629212,115.9364995043968,0.0029621305913366297,4.956585412884931,3.0365764408907996
1.9550561797752808,115.9364995043968,0.0028923714302682745,4.427070185344049,2.8516595506674505
1.9775280898876404,115.9364995043968,0.0028263211654070064,3.984859928255519,2.6911560010001576
2.0,115.9364995043968,0.0027632538144591635,3.6048523711513947,2.546400078260834
0.0,128.85217184405016,1.455477927796116,10783032.394009078,93.15601792266796
0.02247191011235955,128.85217184405016,1.4816698715432757,12576024.480515663,100.34667531400616
0.0449438202247191,128.85217184405016,1.5077893673610623,14646652.96820023,108.05011195823802
0.06741573033707865,128.85217184405016,1.5338299589469127,17033553.13956784,116.2964038805209
0.0898876404494382,128.85217184405016,1.559785303379827,19779859.447899774,125.11658526804919
0.11235955056179775,128.85217184405016,1.5856491704917959,22933557.943332735,134.54257050359763
0.1348314606741573,128.85217184405016,1.6114154947617425,26547833.957927804,144.60706036808472
0.15730337078651685,128.85217184405016,1.6370783569720027,30681401.621175297,155.34342155560864
0.1797752808988764,128.85217184405016,1.662632003203508,35398807.95268024,166.78554422784822
0.20224719101123595,128.85217184405016,1.688070882030431,40770698.300043054,178.9676726213588
0.2247191011235955,128.85217184405016,1.7133895855681536,46874022.25412038,191.92420025844874
0.24719101123595505,128.85217184405016,1.7385829576669878,53792174.899215505,205.689438463362
0.2696629213483146,128.85217184405016,1.7636459817858448,61615034.60518467,220.2973385105116
0.29213483146067415,128.85217184405016,1.7885738814291678,70438895.87137116,235.78117958027977
0.3146067415730337,128.85217184405016,1.8133620985831709,80366255.40720882,252.17320580993513
0.33707865168539325,128.85217184405016,1.8052086267569822,90561316.93554553,271.45397336329637
0.3595505617977528,128.85217184405016,1.6251322443234315,100686666.19650237,309.8377597264341
0.38202247191011235,128.85217184405016,1.4584887658773233,118687389.86420922,363.1317198843407
0.4044943820224719,128.85217184405016,1.3058398047090172,145460167.98417842,433.3900270285786
0.42696629213483145,128.85217184405016,1.1663413342035684,182635984.46579328,523.4848993324764
0.449438202247191,128.85217184405016,1.0396665922349002,232281933.22817856,636.652106103325
0.47191011235955055,128.85217184405016,0.9256441139425124,296819562.9955844,776.4800753210395
0.4943820224719101,128.85217184405016,0.8228601434517485,378481226.3494873,946.9375912160882
0.5168539325842696,128.85217184405016,0.7301458934849817,478968691.8722728,1152.0169221986712
0.5393258426966292,128.85217184405016,0.6472308367494141,600771475.8241575,1396.8481870609362
0.5617977528089888,128.85217184405016,0.573055626021077,745886981.3174754,1687.3604596808525
0.5842696629213483,128.85217184405016,0.5068613933494622,917282549.2971456,2031.4755234193692
0.6067415730337078,128.85217184405016,0.4479409330818493,1119549474.8018782,2440.0323752486142
0.6292134831460674,128.85217184405016,0.3953496287457322,1355778505.6685154,2924.599874351281
0.651685393258427,128.85217184405016,0.3466055263460858,1589134689.4062278,3464.4499509839957
0.6741573033707865,128.85217184405016,0.30196579004082635,1795065416.6257017,4046.792738650603
0.696629213483146,128.85217184405016,0.26197598772103986,1965134821.8754706,4669.9488710603155
0.7191011235955056,128.85217184405016,0.22666307821783777,2094858383.1597784,5333.3879623729645
0.7415730337078652,128.85217184405016,0.1957781476170977,2182547066.4486785,6036.901691260758
0.7640449438202247,128.85217184405016,0.16485692159878804,1847867389.2735984,6244.322176030084
0.7865168539325842,128.85217184405016,0.1383226889199527,1445891326.0799778,6228.272802647004
0.8089887640449438,128.85217184405016,0.11664896090466048,1113890473.9770179,6158.183531890581
0.8314606741573034,128.85217184405016,0.09890920001476186,849171538.8764248,6050.3829693256575
0.8539325842696629,128.85217184405016,0.08430042751650557,639334138.9521248,5901.8339570913795
0.8764044943820224,128.85217184405016,0.07218594774923136,472607163.3391028,5699.8167815706765
0.898876404494382,128.85217184405016,0.062142042616437056,345002083.5137601,5464.075910885751
0.9213483146067416,128.85217184405016,0.053789410286796686,249000535.02472854,5201.703644479327
0.9438202247191011,128.85217184405016,0.04678665260309319,175912803.3378299,4893.11316548028
0.9662921348314606,128.85217184405016,0.04088879947771786,120974172.15527079,4534.256120516663
0.9887640449438202,128.85217184405016,0.03597403759559071,83554168.01145874,4201.9879322098805
1.0112359550561798,128.85217184405016,0.031792278828896174,55774259.56021575,3820.1308031833305
1.0337078651685392,128.85217184405016,0.028231119216831274,36031135.55071429,3407.2514107856705
1.0561797752808988,128.85217184405016,0.025211857829874007,22961957.00222219,3009.039489783659
1.0786516853932584,128.85217184405016,0.02262463601577841,14175831.472996399,2605.6401477356935
1.101123595505618,128.85217184405016,0.020400420026929343,8473979.408535093,2210.342984157805
1.1235955056179776,128.85217184405016,0.018481073264585084,4901439.888590217,1834.8028179349217
1.146067415730337,128.85217184405016,0.016821801961390194,2762648.6427445263,1494.9340871993293
1.1685393258426966,128.85217184405016,0.015387642860447824,1542798.8456835526,1205.6014889072358
1.1910112359550562,128.85217184405016,0.014122199807442011,812719.6481496155,936.236227189729
1.2134831460674156,128.85217184405016,0.013030772830777058,441222.30519495846,734.613778647354
1.2359550561797752,128.85217184405016,0.012058736286594495,227872.4707650459,556.7986678992792
1.2584269662921348,128.85217184405016,0.011204995384859013,118933.89057748672,421.50022877916007
1.2808988764044944,128.85217184405016,0.010451923103295358,63143.34434981529,319.8781273288895
1.303370786516854,128.85217184405016,0.009778652553027326,33396.62511375056,240.41855105730235
1.3258426966292134,128.85217184405016,0.009172780507114876,17582.0011788067,178.7985808079885
1.348314606741573,128.85217184405016,0.008636829415743986,9779.943033093534,136.35495491924547
1.3707865168539326,128.85217184405016,0.008151427851652812,5490.816241915627,103.78837880385416
1.393258426966292,128.85217184405016,0.0077174721509670335,3238.9737972734233,80.8376583847396
1.4157303370786516,128.85217184405016,0.007317626307005998,1900.6904090984228,62.303800097056644
1.4382022471910112,128.85217184405016,0.00695784772925569,1172.679070635803,49.208244272811115
1.4606741573033708,128.85217184405016,0.00662933586319147,743.8637450887253,39.29532729212335
1.4831460674157304,128.85217184405016,0.006331150917456046,491.7193848306922,32.02597185260814
1.5056179775280898,128.85217184405016,0.006054834923085093,329.33376374868953,26.167207011109642
1.5280898876404494,128.85217184405016,0.005804319592000428,230.96208544858305,21.921010321988426
1.550561797752809,128.85217184405016,0.005571443831088495,164.3913870185065,18.449351867992117
1.5730337078651684,128.85217184405016,0.005352329476323615,117.50368996830501,15.48844230605021
1.595505617977528,128.85217184405016,0.0051547678292953635,88.39807409766759,13.408346132874016
1.6179775280898876,128.85217184405016,0.004966868460709079,66.34595016760098,11.53374338070769
1.6404494382022472,128.85217184405016,0.004794047507872145,51.319541311631156,10.092807005467247
1.6629213483146068,128.85217184405016,0.004632613288505293,40.35072382105807,8.900456841182484
1.6853932584269662,128.85217184405016,0.0044792060804957675,31.856652679742464,7.84037842633526
1.7078651685393258,128.85217184405016,0.004339406290588224,26.022368972910783,7.059197138454062
1.7303370786516854,128.85217184405016,0.004202734920995782,20.98916669307732,6.271265468808637
1.7528089887640448,128.85217184405016,0.0040802612317561516,17.64660054376584,5.73386140715925
1.7752808988764044,128.85217184405016,0.003962265977120559,14.812911507629243,5.219764878788998
1.797752808988764,128.85217184405016,0.0038501719349941007,12.52187080077857,4.7636635808762975
1.8202247191011236,128.85217184405016,0.00374498196502855,10.725094586323978,4.38107644161239
1.8426966292134832,128.85217184405016,0.003643931151436782,9.20718175587986,4.025385208540219
1.8651685393258426,128.85217184405016,0.0035505868407731678,8.056173165561903,3.7480581937458033
1.8876404494382022,128.85217184405016,0.003460187019644303,7.045235450970602,3.479624393669769
1.9101123595505618,128.85217184405016,0.0033733224821230813,6.180704859678628,3.2311929511768542
1.9325842696629212,128.85217184405016,0.0032927016214423363,5.505821006872449,3.0337587742207712
1.9550561797752808,128.85217184405016,0.0032158464815728372,4.932057581771758,2.8564784953985822
1.9775280898876404,128.85217184405016,0.003142081277148322,4.433554713475835,2.6925611568459735
2.0,128.85217184405016,0.003071545369000214,4.004171921232438,2.543922065543324
0.0,143.20668866062306,1.4025265509503346,7816379.1490040785,80.78710929158774
0.02247191011235955,143.20668866062306,1.4286940731563187,9130876.5419157,87.06653185006488
0.0449438202247191,143.20668866062306,1.4547946499529592,10651800.838191967,93.79966680443013
0.06741573033707865,143.20668866062306,1.480821666436581,12408421.551532466,101.0138024096413
0.0898876404494382,143.20668866062306,1.5067686577320667,14433518.380683662,108.7371840533012
0.11235955056179775,143.20668866062306,1.5326292622479343,16763674.623618906,116.9989529520049
0.1348314606741573,143.20668866062306,1.5583972327282032,19439570.980392236,125.82907213892487
0.15730337078651685,143.20668866062306,1.584066485832469,22506273.57534676,135.25823607975664
0.1797752808988764,143.20668866062306,1.60963105500494,26013503.974403426,145.31775380542783
0.20224719101123595,143.20668866062306,1.6350852392934696,30015891.38770039,156.03941833277148
0.2247191011235955,143.20668866062306,1.6604234196435206,34573177.21784312,167.4553328395428
0.24719101123595505,143.20668866062306,1.6856402309879026,39750382.98630864,179.59772428939058
0.2696629213483146,143.20668866062306,1.7107304686514875,45617903.937424906,192.49871210488453
0.29213483146067415,143.20668866062306,1.7356891803765855,52251527.4224945,206.1900459140574
0.3146067415730337,143.20668866062306,1.7605115768887478,59732342.38313065,220.70279926075173
0.33707865168539325,143.20668866062306,1.785193076927937,68146530.69679801,236.06702237399145
0.3595505617977528,143.20668866062306,1.7765256017431867,77039233.18035726,254.69241948877016
0.38202247191011235,143.20668866062306,1.59433764940069,87690248.1849547,295.0776959081845
0.4044943820224719,143.20668866062306,1.4268066184828763,105974565.853289,351.0857041425628
0.42696629213483145,143.20668866062306,1.2739962881747824,133027868.80386904,425.0678840660017
0.449438202247191,143.20668866062306,1.135375893801143,170708292.28235006,520.1049399545924
0.47191011235955055,143.20668866062306,1.0101912787838543,221293006.32072502,639.7466099608258
0.4943820224719101,143.20668866062306,0.8974993912905748,287202557.13573897,787.8553650715382
0.5168539325842696,143.20668866062306,0.7961626257011346,370646066.3432848,968.4836428752814
0.5393258426966292,143.20668866062306,0.7056330872744985,474074883.80515707,1186.3061329514792
0.5617977528089888,143.20668866062306,0.6246704283904694,599432344.0315025,1446.593924602094
0.5842696629213483,143.20668866062306,0.5523935801780344,748960691.480105,1755.9236364959515
0.6067415730337078,143.20668866062306,0.48814699179467125,926673565.8249965,2123.777256544319
0.6292134831460674,143.20668866062306,0.43088677708410944,1135473487.4203436,2560.529969021895
0.651685393258427,143.20668866062306,0.37909331176245503,1366303807.8984435,3068.0143952444987
0.6741573033707865,143.20668866062306,0.33119891772356835,1581401192.1818402,3622.6781400182404
0.696629213483146,143.20668866062306,0.28783529411509473,1764174597.967805,4216.540313819046
0.7191011235955056,143.20668866062306,0.24934621723285946,1909567305.7829165,4849.430064004695
0.7415730337078652,143.20668866062306,0.21562009332428983,2017091249.251213,5523.720275107043
0.7640449438202247,143.20668866062306,0.18452588712146967,1943337425.679112,6048.9236146284065
0.7865168539325842,143.20668866062306,0.15466158656107315,1533017158.0053823,6061.324773206092
0.8089887640449438,143.20668866062306,0.13034834553362842,1191012957.6562216,6020.429306556084
0.8314606741573034,143.20668866062306,0.11041566252686133,909922952.7158087,5924.245734489804
0.8539325842696629,143.20668866062306,0.09400711185011136,684087321.5313367,5777.38239451555
0.8764044943820224,143.20668866062306,0.08044496166577499,505961655.3747081,5582.6768849683085
0.898876404494382,143.20668866062306,0.06926219429829958,372581965.06477183,5375.009191666925
0.9213483146067416,143.20668866062306,0.05993755951802886,269737537.70130795,5125.40718438094
0.9438202247191011,143.20668866062306,0.05209166224358061,189342518.85097495,4807.008710283249
0.9662921348314606,143.20668866062306,0.04556867464062299,132921783.99614091,4499.992986558415
0.9887640449438202,143.20668866062306,0.040045941776716214,90466322.69334655,4140.463911687371
1.0112359550561798,143.20668866062306,0.035380830761266246,60295971.08009661,3761.369785153912
1.0337078651685392,143.20668866062306,0.03141602576768112,39048042.57518331,3358.9648829482453
1.0561797752808988,143.20668866062306,0.028048509371846542,24808485.72330414,2961.645532332601
1.0786516853932584,143.20668866062306,0.02516763382909061,15320270.96043177,2564.815322595218
1.101123595505618,143.20668866062306,0.022691281310909923,9159257.580930421,2175.6747978265703
1.1235955056179776,143.20668866062306,0.02055977845333235,5339138.987006416,1813.3358909208532
1.146067415730337,143.20668866062306,0.018713746033585936,3018212.898966694,1479.694527896372
1.1685393258426966,143.20668866062306,0.01710858945253491,1657390.4494612284,1182.3366990755808
1.1910112359550562,143.20668866062306,0.015707227461446528,886777.813813531,925.9331472034536
1.2134831460674156,143.20668866062306,0.014485880173364113,473269.4872558053,719.5542409468842
1.2359550561797752,143.20668866062306,0.013407795010693732,246832.0452339689,548.3062505853079
1.2584269662921348,143.20668866062306,0.012460314407375328,129912.74751536327,417.0072742601569
1.2808988764044944,143.20668866062306,0.011618464044233529,68072.50465011175,314.0301154878803
1.303370786516854,143.20668866062306,0.01087329102907639,36542.25751067397,238.0478891646501
1.3258426966292134,143.20668866062306,0.010203451004295814,19586.202317024585,178.92401582714214
1.348314606741573,143.20668866062306,0.00960221898355134,10686.740194508979,134.87298765901852
1.3707865168539326,143.20668866062306,0.009064924640283339,6074.876572733568,103.43271229001692
1.393258426966292,143.20668866062306,0.0085743556268146,3464.508867960891,78.88387197393598
1.4157303370786516,143.20668866062306,0.008140314024833242,2134.7510466815647,62.67967125823845
1.4382022471910112,143.20668866062306,0.007740053329583635,1317.934214086174,49.530793705554466
1.4606741573033708,143.20668866062306,0.007373872388537811,833.6588425263036,39.485386816439345
1.4831460674157304,143.20668866062306,0.007040589900938532,547.3120672352406,32.038728604991604
1.5056179775280898,143.20668866062306,0.006732079887416833,364.7702656259943,26.092376827186964
1.5280898876404494,143.20668866062306,0.006450886234345192,252.92319599262885,21.68986641565666
1.550561797752809,143.20668866062306,0.006192300991689148,180.44595593912504,18.281735485024075
1.5730337078651684,143.20668866062306,0.005953157351746927,131.7260174191774,15.573591052255502
1.595505617977528,143.20668866062306,0.005729155924900985,97.22622891717823,13.302158645521594
1.6179775280898876,143.20668866062306,0.005521109383621211,73.29913064830049,11.478126021449754
1.6404494382022472,143.20668866062306,0.005327333326024043,56.32153357702584,9.994702924478599
1.6629213483146068,143.20668866062306,0.005150302590770926,44.78051092317965,8.886071530244225
1.6853932584269662,143.20668866062306,0.00498200507053355,35.71149640462307,7.887226209981682
1.7078651685393258,143.20668866062306,0.004821225770612756,28.522909815215346,6.980951184683968
1.7303370786516854,143.20668866062306,0.004675342596750302,23.606891073782,6.326251229041231
1.7528089887640448,143.20668866062306,0.004532139326232067,19.282007130122174,5.6545736929752435
1.7752808988764044,143.20668866062306,0.004403405099346623,16.354135280712107,5.189389495092694
1.797752808988764,143.20668866062306,0.004280734887316884,13.937510176487061,4.766939897476054
1.8202247191011236,143.20668866062306,0.004163637946334994,11.932204885197597,4.3825408849939205
1.8426966292134832,143.20668866062306,0.0040492264678864635,10.162590785725671,4.000203561274798
1.8651685393258426,143.20668866062306,0.003946635277715668,8.934592718838793,3.7393741800927245
1.8876404494382022,143.20668866062306,0.0038449637940599296,7.779921735989812,3.4586831756334346
1.9101123595505618,143.20668866062306,0.0037506276741912183,6.884138677349751,3.2356452604027
1.9325842696629212,143.20668866062306,0.0036604393154225866,6.120164156398151,3.032647220045989
1.9550561797752808,143.20668866062306,0.003573324028134423,5.449320820380026,2.840029438630574
1.9775280898876404,143.20668866062306,0.0034928240605826564,4.926080274821724,2.690515737384262
2.0,143.20668866062306,0.003412185921125317,4.414113012653377,2.5236845823587077
0.0,159.1603415265802,1.3494958903487673,5642139.487997447,69.96235609240873
0.02247191011235955,159.1603415265802,1.3756323787193356,6601956.593543751,75.4378214263938
0.0449438202247191,159.1603415265802,1.401707659234863,7714652.785799795,81.31410443311881
0.06741573033707865,159.1603415265802,1.4277149930621384,9002314.682560135,87.61591141024508
0.0898876404494382,159.1603415265802,1.4536477284922713,10489752.89732546,94.36888630037295
0.11235955056179775,159.1603415265802,1.4794993738166973,12204746.706365379,101.59957316384283
0.1348314606741573,159.1603415265802,1.5052635244483115,14178288.976604454,109.3353564875106
0.15730337078651685,159.1603415265802,1.5309338857861237,16444831.20896806,117.60439141453719
0.1797752808988764,159.1603415265802,1.5565044210824384,19042525.119689997,126.43552188751642
0.20224719101123595,159.1603415265802,1.581969123820974,22013440.478349213,135.8581598704092
0.2247191011235955,159.1603415265802,1.6073222686945974,25403773.047352865,145.90216489192397
0.24719101123595505,159.1603415265802,1.6325582728932362,29264009.794113208,156.5976792819688
0.2696629213483146,159.1603415265802,1.6576717294783123,33649054.71207217,167.97494344146173
0.29213483146067415,159.1603415265802,1.682657445373441,38618297.73136244,180.06407816192944
0.3146067415730337,159.1603415265802,1.7075104868991833,44235611.17041031,192.8948288473934
0.33707865168539325,159.1603415265802,1.7322260646576078,50569251.748144306,206.49627094652774
0.3595505617977528,159.1603415265802,1.7567996379436042,57691660.615285754,220.8964725136651
0.38202247191011235,159.1603415265802,1.7473682226348033,65442700.150350824,238.9196663093081
0.4044943820224719,159.1603415265802,1.5632410093879154,76353807.97525811,281.16673349502685
0.42696629213483145,159.1603415265802,1.3951205502249033,94687527.28040217,339.7804416749851
0.449438202247191,159.1603415265802,1.2423397442097623,121810782.66663963,417.4678471377914
0.47191011235955055,159.1603415265802,1.104692830008514,159777528.00313094,517.5083745378457
0.4943820224719101,159.1603415265802,0.9809494864845963,211039733.6718849,643.7744835899127
0.5168539325842696,159.1603415265802,0.8699229478247956,278127954.31725585,800.3940020317428
0.5393258426966292,159.1603415265802,0.7705001867092511,363388019.00499,991.6962586459285
0.5617977528089888,159.1603415265802,0.6818074242827171,469132480.11705136,1222.5841989015792
0.5842696629213483,159.1603415265802,0.6028534278304883,597783274.6337036,1499.077355606598
0.6067415730337078,159.1603415265802,0.5323058799689292,750552269.2798243,1827.4821102486908
