wave,flux,err,path_corr
3.093135675007638,2.4510092025653463,0.03129908683400264,1.28
3.1055968365654634,2.50760269068262,0.03133182444970108,1.28
3.118009883201358,2.516185591935972,0.032241447918938675,1.28
3.13037529212252,2.6769931918621714,0.03329790554990532,1.28
3.142693548665865,2.8675504957763125,0.03346263153861638,1.28
3.154965115342098,2.8846651122272022,0.03365801318670319,1.28
3.1671904499914554,2.7584878163863054,0.03307265718194715,1.28
3.1793700032390566,2.777537896378537,0.033874453248281505,1.28
3.1915042278142876,3.0737840277625517,0.036438519658029966,1.28
3.203593566604194,3.374932435346503,0.03575694756756197,1.29
3.2156384500369875,3.581754496787458,0.039864774956575644,1.29
3.22763930434159,3.2299481804950423,0.036225226000811746,1.29
3.239596549308382,2.8299657382501073,0.034982764365614774,1.29
3.251510606573627,2.917310480018886,0.035684964896705654,1.29
3.2633818867882223,2.8511718694944226,0.03331195757298538,1.29
3.2752107919167264,2.8358511633694303,0.03483983139392053,1.29
3.2869977197672684,2.807179438379886,0.03510749554014801,1.29
3.2987430616545987,2.810766393242003,0.03537563734441291,1.29
3.310447203209697,2.9464791048319054,0.035003704679480024,1.29
3.3221105255911385,2.8532094380958366,0.03400850110481277,1.29
3.3337334117203885,2.911170112278234,0.035469443101091264,1.30
3.3453162302688932,2.8473597992832596,0.035177461005996544,1.30
3.3568593467138457,2.824671131436946,0.03609091196384606,1.30
3.3683631216578553,2.8802028274060376,0.034982461847917104,1.30
3.3798279101381015,2.889317451645975,0.036506161241239586,1.30
3.3912540621769245,2.8990726605410813,0.03431887042343031,1.30
3.4026419233783582,2.9286280502456807,0.034924859689610316,1.30
3.4139918350865566,2.9558037123178122,0.03569923053356311,1.30
3.42530413262564,3.0328887563457325,0.03492124773325199,1.30
3.43657914896227,3.3647441831436153,0.037120204317543065,1.30
3.4478172106928655,3.5784013501178933,0.039987757698091674,1.30
3.459018641120208,3.439261832291384,0.038106698010518664,1.31
3.470183758829473,3.5719335524708744,0.04225157088765848,1.31
3.4813128789037235,3.61792178931612,0.03982147490462938,1.31
3.4924063109532404,3.560412392107513,0.039623719546963664,1.31
3.503464361424337,3.7078736586925625,0.03918138108161897,1.31
3.5144873309160376,3.7957701736167304,0.04037260993079372,1.31
3.525475517721638,4.2732407178488385,0.04226137576764311,1.31
3.5364292148503687,5.4794210041603835,0.04865608135531173,1.31
3.547348712091234,7.732528515045506,0.05672543792557427,1.31
3.558234295366359,12.596626990457422,0.06998920252807178,1.31
3.5690862472308975,22.908193548448544,0.09394606983533135,1.32
3.5799048453398,44.023945746968394,0.1295314970763785,1.32
3.5906903655239932,62.304040841356276,0.15993876170373922,1.32
3.6014430803543043,45.52436858769125,0.13871549099544608,1.32
3.612163257010827,24.2783753815269,0.10009594228593793,1.32
3.6228511602368374,12.74290496588706,0.07274912213380946,1.32
3.6335070514080567,7.743433864781025,0.05878898215577881,1.32
3.644131186793082,6.085443896278572,0.05335944743497423,1.32
3.6547238211277495,5.071385648216686,0.04786218069092957,1.32
3.6652852060189143,4.411904331720975,0.04590066935192106,1.32
3.6758155884002424,4.029920427938955,0.043523275777451416,1.32
